loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies
7200.0, 36,11.48,237.36,B,B5,Teller,1 year,RENT,22000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,23.57,Aug-1999,10.0,0.0,1335.0,8.6,10.0,w,Individual,0.0,0.0
16800.0, 36,8.49,530.26,B,B1,Director of Admissions,8 years,MORTGAGE,85400.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,17.27,Nov-1994,10.0,0.0,10223.0,43.5,21.0,w,Individual,2.0,0.0
9000.0, 36,5.32,271.04,A,A1,Financial Advisor,7 years,MORTGAGE,150000.0,Not Verified,Dec-2015,Fully Paid,major_purchase,Major purchase,0.63,Feb-1987,4.0,0.0,4842.0,7.0,30.0,w,Individual,7.0,0.0
6000.0, 36,13.99,205.04,C,C4,A/C Technician,6 years,MORTGAGE,43700.0,Verified,Dec-2015,Fully Paid,home_improvement,Home improvement,31.87,Feb-2005,20.0,0.0,2773.0,10.3,33.0,f,Individual,1.0,0.0
34000.0, 36,10.78,1109.58,B,B4,Clinical Documentation Specialist,7 years,RENT,76497.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,13.32,Sep-1995,4.0,0.0,34886.0,96.9,7.0,w,Individual,0.0,0.0
20000.0, 60,11.99,444.79,C,C1,Police Officer,10+ years,MORTGAGE,67000.0,Not Verified,Dec-2015,Current,debt_consolidation,Debt consolidation,6.52,Aug-1996,5.0,0.0,11761.0,94.1,17.0,w,Individual,5.0,0.0
16000.0, 36,12.88,538.18,C,C2,SR. Analyst,10+ years,MORTGAGE,91000.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,11.78,Nov-2003,14.0,0.0,9290.0,40.7,36.0,w,Individual,4.0,0.0
11200.0, 36,8.49,353.51,B,B1, Equipment operator ,10+ years,MORTGAGE,70000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,15.88,Dec-1996,9.0,0.0,21478.0,40.8,28.0,w,Individual,3.0,0.0
21000.0, 60,18.49,538.88,D,D5,Commander /03,10+ years,MORTGAGE,95000.0,Not Verified,Dec-2015,Current,debt_consolidation,Debt consolidation,34.84,Jun-2001,19.0,0.0,24770.0,57.2,39.0,w,Individual,2.0,0.0
16000.0, 60,12.88,363.07,C,C2,Teacher,10+ years,MORTGAGE,65000.0,Verified,Dec-2015,Current,credit_card,Credit card refinancing,39.56,Sep-1998,23.0,0.0,45488.0,72.8,41.0,w,Individual,0.0,0.0
6000.0, 36,7.91,187.77,A,A5,Mortician,10+ years,MORTGAGE,50000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,19.42,Mar-1980,8.0,0.0,5049.0,24.0,20.0,w,Individual,2.0,0.0
9100.0, 36,6.49,278.87,A,A2,Lean Manger,4 years,RENT,84000.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,15.57,Sep-2006,12.0,0.0,8610.0,21.7,33.0,w,Individual,0.0,0.0
10000.0, 36,6.99,308.73,A,A3,foodservice manager,10+ years,MORTGAGE,60000.0,Not Verified,Dec-2015,Fully Paid,other,Other,29.15,Jun-1995,18.0,0.0,7056.0,32.7,45.0,w,Individual,4.0,0.0
28000.0, 60,10.78,605.73,B,B4,Process Facility Engineer,3 years,MORTGAGE,135000.0,Verified,Dec-2015,Late (31-120 days),debt_consolidation,Debt consolidation,26.15,May-1996,13.0,0.0,37679.0,60.4,30.0,w,Individual,3.0,0.0
30000.0, 60,27.49,924.87,G,G2,Service Technian Lead,1 year,MORTGAGE,115000.0,Verified,Dec-2015,Charged Off,other,Other,17.73,Oct-2001,14.0,0.0,50634.0,58.7,20.0,w,Individual,4.0,0.0
8450.0, 36,11.99,280.63,C,C1,Shipping & Receiving,10+ years,RENT,37380.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,15.09,Jan-2003,6.0,1.0,3855.0,37.0,14.0,w,Individual,2.0,1.0
8775.0, 36,22.45,337.17,F,F1,Service Rep,10+ years,RENT,75000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,20.37,Sep-2006,14.0,1.0,7613.0,33.4,44.0,w,Individual,0.0,0.0
6000.0, 36,5.32,180.69,A,A1,Engineering Manager,5 years,MORTGAGE,72000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,17.08,Apr-1985,11.0,0.0,23785.0,87.8,22.0,w,Individual,5.0,0.0
10000.0, 36,5.32,301.15,A,A1,letter carrier,10+ years,MORTGAGE,75000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,5.17,Oct-2003,10.0,0.0,13435.0,20.4,30.0,w,Individual,3.0,0.0
10000.0, 36,15.77,350.44,D,D1,General Manager,4 years,RENT,128000.0,Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,36.23,Dec-2002,18.0,0.0,23125.0,67.4,29.0,w,Individual,0.0,0.0
7200.0, 36,17.27,257.67,D,D3,Part-time Supervisor ,3 years,RENT,22000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,38.63,May-2001,10.0,0.0,20086.0,60.9,13.0,w,Individual,0.0,0.0
20000.0, 60,14.85,474.23,C,C5,Accounting Manager,5 years,OWN,75000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,18.76,Apr-1992,16.0,0.0,59351.0,89.0,36.0,w,Individual,5.0,0.0
20000.0, 36,9.17,637.58,B,B2,service advisor ,2 years,RENT,95750.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,19.14,Dec-1997,11.0,0.0,5248.0,27.9,22.0,w,Individual,0.0,0.0
5000.0, 36,5.32,150.58,A,A1,Senior Buyer,8 years,MORTGAGE,130000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,10.44,Nov-1998,9.0,0.0,16709.0,25.1,27.0,w,Individual,4.0,0.0
15000.0, 60,9.8,317.24,B,B3,Exec. Administrative,< 1 year,MORTGAGE,35179.0,Not Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,23.47,Jul-2000,19.0,0.0,12706.0,45.4,40.0,w,Individual,1.0,0.0
23950.0, 36,17.97,865.49,D,D4,SALES MANAGER,3 years,RENT,160000.0,Verified,Dec-2015,Charged Off,credit_card,Credit card refinancing,18.41,Feb-1996,14.0,1.0,13883.0,59.0,46.0,w,Individual,7.0,1.0
15000.0, 36,10.78,489.52,B,B4,Cheif Electronic Tech ,10+ years,MORTGAGE,160000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,24.79,Aug-1998,13.0,0.0,38681.0,78.8,30.0,w,Individual,5.0,0.0
2250.0, 36,8.49,71.02,B,B1,PTC Support,< 1 year,MORTGAGE,60000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,16.88,Aug-2008,13.0,1.0,1725.0,59.5,23.0,w,Individual,1.0,0.0
14000.0, 36,13.44,474.69,C,C3,manager,1 year,MORTGAGE,40000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,37.39,Sep-1991,14.0,0.0,16328.0,63.8,20.0,w,Individual,2.0,0.0
14000.0, 36,12.88,470.91,C,C2,Sales Account Rep,2 years,RENT,80000.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,5.04,Dec-2004,11.0,0.0,7002.0,37.8,18.0,w,Individual,0.0,0.0
18000.0, 36,7.49,559.83,A,A4,Sr. Designer,3 years,MORTGAGE,83000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,7.93,Nov-1988,17.0,0.0,13186.0,24.1,28.0,w,Individual,6.0,0.0
12000.0, 36,5.32,361.38,A,A1,Executive Steward,3 years,MORTGAGE,72500.0,Not Verified,Dec-2015,Fully Paid,other,Other,2.71,Jul-1996,10.0,0.0,7804.0,26.9,19.0,w,Individual,2.0,0.0
5600.0, 36,10.78,182.76,B,B4,Department manager,10+ years,OWN,46000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,13.18,Dec-2004,7.0,0.0,8773.0,84.4,14.0,w,Individual,1.0,0.0
35000.0, 36,16.59,1240.72,D,D2,Certified Teacher,1 year,RENT,83000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,25.52,May-1982,16.0,0.0,35575.0,78.4,33.0,w,Individual,0.0,0.0
8000.0, 36,12.88,269.09,C,C2,admin//qa,3 years,RENT,43500.0,Source Verified,Dec-2015,Charged Off,other,Other,22.48,Mar-2003,11.0,1.0,2015.0,22.1,16.0,w,Individual,0.0,1.0
2400.0, 36,13.44,81.38,C,C3,Logistics,3 years,RENT,26000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,16.39,Nov-2011,7.0,0.0,1869.0,35.3,8.0,w,Individual,0.0,0.0
35000.0, 36,17.27,1252.56,D,D3,irrigation technician,< 1 year,MORTGAGE,98000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,19.74,Nov-1984,18.0,0.0,13676.0,47.8,43.0,w,Individual,6.0,0.0
35000.0, 60,10.78,757.16,B,B4,National Sales Manager,10+ years,MORTGAGE,140000.0,Verified,Dec-2015,Current,credit_card,Credit card refinancing,16.46,Jan-1999,9.0,0.0,26981.0,44.0,30.0,w,Individual,8.0,0.0
7000.0, 36,12.88,235.46,C,C2,BILLING REPRESENTATIVE,10+ years,OWN,55000.0,Source Verified,Dec-2015,Fully Paid,other,Other,37.22,May-1988,4.0,0.0,34441.0,0.0,6.0,w,Individual,0.0,0.0
8000.0, 36,11.99,265.68,C,C1,Manufacturing associate,2 years,OWN,23200.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,33.78,Nov-2006,12.0,0.0,13545.0,40.8,22.0,w,Individual,0.0,0.0
6125.0, 36,17.27,219.2,D,D3,High Voltage Electrician/Plant Engineer,4 years,RENT,70000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,17.36,Sep-1993,9.0,1.0,2275.0,27.1,11.0,w,Individual,1.0,0.0
10400.0, 36,13.44,352.63,C,C3,Senior Director,10+ years,MORTGAGE,150000.0,Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,18.51,Mar-1991,23.0,0.0,29336.0,66.7,44.0,w,Individual,2.0,0.0
30000.0, 36,7.91,938.85,A,A5,District Manager,5 years,MORTGAGE,134000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,17.1,Jun-1987,12.0,0.0,11694.0,42.4,49.0,w,Individual,3.0,0.0
4000.0, 36,14.85,138.37,C,C5,CNA,5 years,MORTGAGE,30000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,8.18,Jul-1994,11.0,1.0,5339.0,20.1,22.0,w,Individual,0.0,1.0
10000.0, 36,10.78,326.35,B,B4,Pharmacist,10+ years,MORTGAGE,125000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,19.92,Jun-1998,19.0,0.0,13001.0,24.0,38.0,w,Individual,4.0,0.0
16000.0, 36,7.91,500.72,A,A5,lead operator,< 1 year,MORTGAGE,50000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,24.41,Aug-2004,9.0,0.0,12638.0,64.8,22.0,w,Individual,2.0,0.0
24000.0, 60,17.27,599.96,D,D3,Special Education Teacher,10+ years,MORTGAGE,67000.0,Not Verified,Dec-2015,Charged Off,home_improvement,Home improvement,29.07,Jan-1991,12.0,1.0,5727.0,62.9,32.0,w,Individual,3.0,0.0
19225.0, 60,26.99,586.93,G,G1,OTR Truck Driver,< 1 year,MORTGAGE,56600.0,Verified,Dec-2015,Charged Off,debt_consolidation,,18.21,Apr-1990,8.0,1.0,7055.0,44.7,22.0,w,Individual,0.0,0.0
13000.0, 60,12.88,295.0,C,C2,Sr. Ops Coordinator,5 years,MORTGAGE,130000.0,Not Verified,Dec-2015,Charged Off,home_improvement,Home improvement,5.51,Jan-2003,11.0,0.0,6739.0,29.4,32.0,w,Individual,1.0,0.0
16800.0, 60,9.17,350.13,B,B2,Public Services Librarian,7 years,MORTGAGE,52000.0,Not Verified,Dec-2015,Current,debt_consolidation,Debt consolidation,28.96,Sep-2004,14.0,0.0,12920.0,64.0,20.0,w,Individual,1.0,0.0
2000.0, 36,6.49,61.29,A,A2,GIS Specialist,3 years,OWN,35037.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,8.51,Jul-2005,9.0,0.0,2113.0,11.0,14.0,w,Individual,2.0,0.0
19200.0, 36,5.32,578.21,A,A1,Truck driver,< 1 year,MORTGAGE,50000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,19.24,Dec-2001,4.0,1.0,10848.0,82.2,11.0,w,Individual,0.0,0.0
10000.0, 60,13.44,229.79,C,C3,General Manager,10+ years,RENT,140000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,9.99,Mar-2005,12.0,1.0,9190.0,42.7,24.0,f,Individual,1.0,1.0
35000.0, 36,7.91,1095.33,A,A5,agent,4 years,MORTGAGE,165000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,18.89,Mar-1997,21.0,1.0,53593.0,50.0,34.0,w,Individual,0.0,0.0
15000.0, 36,12.88,504.55,C,C2,Area Manager,10+ years,MORTGAGE,60000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,36.4,May-2000,9.0,1.0,5576.0,62.0,42.0,w,Individual,8.0,1.0
35000.0, 36,15.77,1226.53,D,D1,Registered Nurse,< 1 year,RENT,84468.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,16.85,Nov-1994,13.0,0.0,23127.0,55.9,35.0,w,Individual,1.0,0.0
18000.0, 36,8.49,568.14,B,B1,General Manager,< 1 year,RENT,55000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,27.17,Aug-2005,14.0,0.0,22088.0,71.7,24.0,w,Individual,0.0,0.0
8000.0, 36,9.8,257.39,B,B3,driver ,6 years,RENT,40000.0,Not Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,25.15,Aug-2010,19.0,1.0,11247.0,35.3,25.0,w,Individual,0.0,0.0
15000.0, 60,12.88,340.38,C,C2,Credit Reager,10+ years,OWN,50000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,30.08,Nov-1984,9.0,0.0,75205.0,9.5,11.0,w,Individual,0.0,0.0
17400.0, 60,8.49,356.91,B,B1,Owner,10+ years,MORTGAGE,175000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,7.04,Nov-1999,6.0,0.0,3048.0,32.1,18.0,w,Individual,5.0,0.0
35000.0, 36,11.99,1162.34,C,C1,Assistant Vice President,10+ years,MORTGAGE,156000.0,Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,14.98,Dec-2002,11.0,0.0,39669.0,88.5,22.0,w,Individual,4.0,0.0
12000.0, 36,9.17,382.55,B,B2,Senior Associate,3 years,RENT,100000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,12.13,Aug-2010,11.0,0.0,1435.0,6.1,17.0,w,Individual,0.0,0.0
24000.0, 36,9.17,765.1,B,B2,teacher/school employee,10+ years,RENT,66000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,23.98,May-1994,26.0,1.0,11718.0,61.7,41.0,w,Individual,2.0,0.0
8000.0, 36,7.91,250.36,A,A5,Designer/Programmer,5 years,OWN,66500.0,Verified,Dec-2015,Fully Paid,home_improvement,Home improvement,29.22,Mar-1998,10.0,0.0,15224.0,40.7,13.0,w,Individual,1.0,0.0
16775.0, 60,19.89,443.41,E,E3,Media Operations Manager,1 year,MORTGAGE,74000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,29.91,Dec-1998,16.0,1.0,9911.0,35.0,29.0,w,Individual,7.0,1.0
8000.0, 36,8.49,252.51,B,B1,Truck Driver,3 years,MORTGAGE,48000.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,15.15,Jun-2001,4.0,0.0,7764.0,86.0,24.0,w,Individual,2.0,0.0
21000.0, 36,10.78,685.33,B,B4,Problem Manager Level 2,< 1 year,MORTGAGE,100000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,29.75,May-1994,24.0,0.0,45269.0,31.3,48.0,w,Individual,5.0,0.0
20000.0, 60,13.44,459.58,C,C3,It director,2 years,MORTGAGE,150000.0,Not Verified,Dec-2015,Current,other,Other,5.73,Dec-2003,7.0,0.0,4856.0,57.1,15.0,w,Individual,4.0,0.0
10000.0, 36,12.88,336.37,C,C2,Fire Chief,< 1 year,MORTGAGE,113000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,21.59,Aug-1985,12.0,0.0,20061.0,76.0,27.0,w,Individual,3.0,0.0
6000.0, 36,7.91,187.77,A,A5,Benefits Subject Matter Expert,< 1 year,MORTGAGE,81120.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,18.45,Aug-2000,10.0,1.0,6151.0,34.9,22.0,w,Individual,2.0,1.0
6000.0, 36,18.49,218.4,D,D5,,,MORTGAGE,54744.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,23.96,Nov-2007,7.0,0.0,1373.0,34.3,26.0,w,Individual,3.0,0.0
8400.0, 36,11.48,276.92,B,B5,Customer advocate,< 1 year,RENT,80000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,13.92,Oct-2007,12.0,0.0,6597.0,29.1,61.0,w,Individual,0.0,0.0
10000.0, 60,12.88,226.92,C,C2,teacher aid,10+ years,RENT,33000.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,23.23,Jul-1989,8.0,0.0,13034.0,48.8,18.0,w,Individual,0.0,0.0
6000.0, 36,9.17,191.28,B,B2,Controller honduras,2 years,OWN,72000.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,2.8,Sep-1988,9.0,1.0,4752.0,9.8,24.0,w,Individual,0.0,1.0
20000.0, 36,8.49,631.26,B,B1,Executive Chef,10+ years,RENT,70000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,12.51,Jun-1999,3.0,0.0,32224.0,62.2,4.0,w,Individual,0.0,0.0
4600.0, 36,11.99,152.77,C,C1,,,RENT,14688.0,Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,14.79,Mar-2003,10.0,1.0,3810.0,31.5,26.0,w,Individual,2.0,1.0
20000.0, 36,17.27,715.75,D,D3,Electrician,10+ years,MORTGAGE,50000.0,Not Verified,Dec-2015,Fully Paid,other,,33.75,Mar-2003,11.0,0.0,4354.0,58.1,26.0,w,Individual,4.0,0.0
15000.0, 36,9.17,478.19,B,B2,Customer Service Manager,2 years,RENT,48112.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,31.62,Oct-2001,12.0,0.0,21070.0,58.0,23.0,w,Individual,0.0,0.0
12000.0, 36,12.88,403.64,C,C2,server,4 years,MORTGAGE,40000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,23.98,Sep-2007,13.0,0.0,8700.0,48.1,22.0,w,Individual,2.0,0.0
5000.0, 36,10.78,163.18,B,B4,Reliability Mechanic,10+ years,OWN,75000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,16.7,Dec-1996,13.0,0.0,22869.0,60.5,53.0,w,Individual,1.0,0.0
6000.0, 36,10.78,195.81,B,B4,Procurement ,< 1 year,MORTGAGE,57000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,18.34,Jun-2003,12.0,0.0,10706.0,21.1,23.0,w,Individual,1.0,0.0
10050.0, 60,17.27,251.23,D,D3,Library Associate,10+ years,RENT,34000.0,Not Verified,Dec-2015,Current,credit_card,Credit card refinancing,18.6,Jan-1991,5.0,0.0,5248.0,75.0,12.0,w,Individual,2.0,0.0
6000.0, 36,5.32,180.69,A,A1,Supervisor,10+ years,RENT,43000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,20.37,Mar-2007,8.0,0.0,4929.0,24.5,11.0,w,Individual,0.0,0.0
28000.0, 60,20.5,749.65,E,E4,Engineer Instructor,10+ years,RENT,84000.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,37.26,Oct-1999,22.0,0.0,71192.0,48.5,52.0,w,Individual,0.0,0.0
15000.0, 36,5.32,451.73,A,A1,teacher assistant,3 years,OWN,81000.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,16.95,Oct-1985,14.0,0.0,37068.0,9.4,26.0,w,Individual,1.0,0.0
10500.0, 36,8.49,331.42,B,B1,Project Manager,10+ years,MORTGAGE,168400.0,Verified,Dec-2015,Fully Paid,other,Other,27.58,Nov-1999,18.0,0.0,43536.0,61.5,36.0,w,Individual,5.0,0.0
10000.0, 36,13.44,339.07,C,C3,MHW2,3 years,MORTGAGE,34000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,11.19,Dec-2011,17.0,0.0,8425.0,15.1,21.0,w,Individual,1.0,0.0
3600.0, 36,7.49,111.97,A,A4,Accounts Receivable Manager,< 1 year,MORTGAGE,62000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,22.42,Mar-2004,21.0,0.0,3886.0,19.6,43.0,w,Individual,1.0,0.0
10000.0, 36,11.48,329.67,B,B5,Accounting Assistant,10+ years,MORTGAGE,72000.0,Not Verified,Dec-2015,Fully Paid,other,Other,26.9,Apr-1999,13.0,0.0,16758.0,61.4,26.0,w,Individual,3.0,0.0
30000.0, 36,8.49,946.89,B,B1,pit Manager,10+ years,RENT,115000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,13.54,Oct-2001,23.0,0.0,22022.0,46.2,44.0,w,Individual,5.0,0.0
8000.0, 36,11.99,265.68,C,C1,Customer service,2 years,RENT,35000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,10.12,Nov-1999,10.0,0.0,6352.0,26.9,23.0,w,Individual,0.0,0.0
15000.0, 60,16.59,369.49,D,D2,CNA,1 year,MORTGAGE,55000.0,Not Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,10.17,Sep-2002,13.0,0.0,9419.0,54.4,22.0,w,Individual,0.0,0.0
21600.0, 36,8.49,681.76,B,B1,Finisher Carpenter,2 years,MORTGAGE,60000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,17.42,Nov-2007,10.0,0.0,11037.0,67.7,22.0,w,Individual,1.0,0.0
12000.0, 36,9.17,382.55,B,B2,Outbound Warehouse Manager,10+ years,MORTGAGE,105000.0,Source Verified,Dec-2015,Fully Paid,credit_card,,16.86,Apr-1990,12.0,0.0,11143.0,34.1,29.0,w,Individual,4.0,0.0
28000.0, 36,7.91,876.26,A,A5,Nurse Practitioner,8 years,MORTGAGE,102000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,21.05,Feb-1979,24.0,0.0,55427.0,39.9,48.0,w,Individual,3.0,0.0
6400.0, 36,11.48,210.99,B,B5,sales associate,10+ years,RENT,33000.0,Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,15.6,Jun-2003,9.0,1.0,5707.0,56.5,18.0,w,Individual,1.0,1.0
15000.0, 36,9.17,478.19,B,B2,Intl Logistics LifeScience Agent,10+ years,RENT,48000.0,Source Verified,Dec-2015,Fully Paid,car,Car financing,12.2,Feb-1990,10.0,1.0,8588.0,60.1,11.0,w,Individual,0.0,1.0
13000.0, 36,7.91,406.84,A,A5,Consultant,2 years,RENT,70000.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,26.32,Jul-2009,10.0,0.0,13025.0,40.6,27.0,w,Individual,0.0,0.0
10000.0, 36,13.44,339.07,C,C3,assistant svc manager ,3 years,RENT,80000.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,15.56,Aug-2003,9.0,1.0,8297.0,57.0,24.0,f,Individual,3.0,1.0
24800.0, 36,7.91,776.12,A,A5,account manager,10+ years,MORTGAGE,95000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,,14.76,Jul-1992,14.0,0.0,29719.0,34.3,24.0,w,Individual,4.0,0.0
12000.0, 60,10.78,259.6,B,B4,Maint. Machinist,10+ years,OWN,56000.0,Not Verified,Dec-2015,Charged Off,other,Other,25.98,May-1999,7.0,1.0,3114.0,28.6,15.0,w,Individual,0.0,1.0
10800.0, 60,8.49,221.53,B,B1,Senior Consultant,9 years,MORTGAGE,96000.0,Not Verified,Dec-2015,Late (31-120 days),car,Car financing,12.25,Jan-2005,17.0,0.0,37430.0,49.1,26.0,w,Individual,4.0,0.0
15000.0, 36,11.99,498.15,C,C1,Lead Tech,1 year,MORTGAGE,65000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,,17.56,Aug-2004,9.0,0.0,13028.0,88.3,16.0,w,Joint App,1.0,0.0
24000.0, 36,5.32,722.76,A,A1,Pharmacist,3 years,MORTGAGE,120000.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,15.82,Sep-2004,13.0,0.0,42613.0,35.4,31.0,w,Individual,1.0,0.0
2000.0, 36,13.44,67.82,C,C3,Engineer,10+ years,OWN,75600.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,10.17,Sep-1995,5.0,0.0,15568.0,92.7,19.0,w,Individual,4.0,0.0
22600.0, 36,15.77,791.99,D,D1,Teacher,3 years,MORTGAGE,53867.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,25.31,Sep-2004,33.0,0.0,23959.0,53.5,46.0,w,Individual,0.0,0.0
13500.0, 36,23.13,523.5,F,F2,Electrician,10+ years,RENT,50000.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,25.3,Mar-2002,17.0,1.0,10292.0,23.0,21.0,w,Individual,0.0,1.0
6000.0, 36,10.78,195.81,B,B4,"Pastor assigned-Minneapolis, MN",10+ years,MORTGAGE,66000.0,Not Verified,Dec-2015,Charged Off,car,,19.96,Nov-1987,11.0,0.0,3731.0,23.9,28.0,w,Individual,1.0,0.0
20000.0, 60,9.8,422.98,B,B3,CPS Supervisor,10+ years,MORTGAGE,84000.0,Not Verified,Dec-2015,Current,credit_card,Credit card refinancing,23.27,Mar-2001,12.0,0.0,23257.0,63.4,40.0,w,Individual,4.0,0.0
5000.0, 36,6.49,153.23,A,A2,Pressoperater,10+ years,OWN,55000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,29.15,Sep-2007,9.0,1.0,11449.0,42.2,15.0,f,Individual,0.0,1.0
20000.0, 36,7.49,622.04,A,A4,Pilot,10+ years,MORTGAGE,100000.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,12.18,Jul-1999,9.0,0.0,44737.0,46.8,18.0,w,Individual,2.0,0.0
12000.0, 36,9.8,386.09,B,B3,Sergeant Major,10+ years,MORTGAGE,103000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,18.54,Jan-1994,11.0,0.0,20218.0,74.9,50.0,w,Individual,2.0,0.0
